timestamp,previous.timestamp,previous.lat,previous.lon,previous.x,previous.y,previous.z,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.pitch_min,previous.a_x,previous.a_y,previous.a_z,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.position_valid,previous.velocity_valid,previous.velocity_frame,previous.alt_valid,previous.yaw_valid,previous.yawspeed_valid,previous.landing_gear,previous.loiter_direction,previous.acceleration_valid,previous.acceleration_is_force,previous.allow_weather_vane,previous._padding0[0],previous._padding0[1],previous._padding0[2],previous._padding0[3],previous._padding0[4],previous._padding0[5],previous._padding0[6],current.timestamp,current.lat,current.lon,current.x,current.y,current.z,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.pitch_min,current.a_x,current.a_y,current.a_z,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.position_valid,current.velocity_valid,current.velocity_frame,current.alt_valid,current.yaw_valid,current.yawspeed_valid,current.landing_gear,current.loiter_direction,current.acceleration_valid,current.acceleration_is_force,current.allow_weather_vane,current._padding0[0],current._padding0[1],current._padding0[2],current._padding0[3],current._padding0[4],current._padding0[5],current._padding0[6],next.timestamp,next.lat,next.lon,next.x,next.y,next.z,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.pitch_min,next.a_x,next.a_y,next.a_z,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.position_valid,next.velocity_valid,next.velocity_frame,next.alt_valid,next.yaw_valid,next.yawspeed_valid,next.landing_gear,next.loiter_direction,next.acceleration_valid,next.acceleration_is_force,next.allow_weather_vane,next._padding0[0],next._padding0[1],next._padding0[2],next._padding0[3],next._padding0[4],next._padding0[5],next._padding0[6]
2860060000,0,47.398564699999994,8.5432668,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4020891,8.5436043,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4041449,8.5440382,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2905476000,0,47.4020891,8.5436043,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4041449,8.5440382,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4045365,8.5453881,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2934320000,0,47.4041449,8.5440382,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4045365,8.5453881,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4038839,8.5469309,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2951844000,0,47.4045365,8.5453881,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4038839,8.5469309,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4049607,8.5475095,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2974356000,0,47.4038839,8.5469309,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4049607,8.5475095,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4049607,8.5475095,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2994908000,0,47.4038839,8.5469309,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4049607,8.5475095,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.4049607,8.5475095,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2994964000,0,47.4038839,8.5469309,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.404944719920636,8.547504744865284,0.0,0.0,0.0,0.0,0.0,0.0,29.902166,0.25705594,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,47.4049607,8.5475095,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
3008796000,0,47.4038839,8.5469309,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.397751085930146,8.545607443625027,0.0,0.0,0.0,0.0,0.0,0.0,29.902166,-2.9647257,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,47.4049607,8.5475095,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
3175948000,0,47.4038839,8.5469309,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.397751085930146,8.545607443625027,0.0,0.0,0.0,0.0,0.0,0.0,-0.09783434,0.43208724,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,47.4049607,8.5475095,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
3211400000,0,47.4038839,8.5469309,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.397751085930146,8.545607443625027,0.0,0.0,0.0,0.0,0.0,0.0,-0.09783434,0.43208724,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,47.4049607,8.5475095,0.0,0.0,0.0,0.0,0.0,0.0,4.902166,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
